caseid,weight,vote2020,biden_winner,pres_vote,birthyr,age,age9,gender,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputzip,inputstate,educ7,hispanic,ethnicity,votereg,wave
57791152,0.300786494571616,I am sure I voted,Definitely the rightful winner,Joe Biden,1961,59,55 - 64,Female,Widowed,Permanently disabled,"Less than $10,000",Democrat,Not very strong Democrat,Gary Johnson,65020,Missouri,High school diploma or the equivalent (GED),No,White,Yes,14
427997872,0.703324803123894,I did not vote in the election this November,Definitely not the rightful winner,NA,1992,28,25 - 34,Female,Married,Permanently disabled,"Less than $10,000",Independent,Independent,Did not vote for President,80526,Colorado,Associate's degree,No,White,Yes,14
209973196,0.934213585890874,I am sure I voted,Definitely the rightful winner,Joe Biden,1955,65,65 - 74,Female,Married,Retired,"$20,000 - $29,999",Democrat,Not very strong Democrat,Did not vote for President,28311,North Carolina,High school diploma or the equivalent (GED),No,Black or African American,Yes,14
134630344,0.826462324238206,"I usually vote, but didn't this time",Definitely the rightful winner,NA,1986,34,25 - 34,Male,Never married,Unemployed,"$10,000 - $19,999",Independent,Lean Democrat,Did not vote for President,73568,Oklahoma,High school diploma or the equivalent (GED),No,White,Yes,14
136088944,1.597062414786,I did not vote in the election this November,Definitely the rightful winner,NA,1949,71,65 - 74,Male,Separated,Retired,Prefer not to say,Democrat,Strong Democrat,Did not vote for President,23224,Virginia,Did not graduate from high school,No,Black or African American,Don't know,14
171485275,1.26007897071814,I am sure I voted,Definitely not the rightful winner,Donald Trump,1969,51,45 - 54,Male,Never married,Permanently disabled,"$100,000 - $119,999",Independent,Lean Republican,Donald Trump,90604,California,Some college,No,White,Yes,14
33077620,0.584718242165922,I am sure I voted,Definitely the rightful winner,Joe Biden,1957,63,55 - 64,Male,Domestic / civil partnership,Permanently disabled,"$30,000 - $39,999",Democrat,Strong Democrat,Hillary Clinton,88012,New Mexico,Some college,No,Hispanic/Latino/Chicano/a,Yes,14
196645507,1.42928527841518,I am sure I voted,Probably not the rightful winner,Joe Biden,1981,39,35 - 44,Female,Separated,Other,"$20,000 - $29,999",Not sure,Not sure,Did not vote for President,38118,Illinois,High school diploma or the equivalent (GED),No,Hispanic/Latino/Chicano/a,Don't know,14
220398841,1.38437638219867,I am sure I voted,Probably the rightful winner,Someone else,1989,31,25 - 34,Female,Never married,Unemployed,"$500,000 or more",Republican,Strong Republican,Did not vote for President,77396,Texas,Did not graduate from high school,Yes,Other,Yes,14
45907171,1.22515099950987,I am sure I voted,Definitely not the rightful winner,Donald Trump,1961,59,55 - 64,Male,Divorced,Full-time,Prefer not to say,Other,Independent,Donald Trump,33625,Florida,Bachelor's degree,No,White,Yes,14
150323842,0.908738509683423,I am sure I voted,Definitely the rightful winner,Joe Biden,1991,29,25 - 34,Male,Separated,Full-time,"$40,000 - $49,999",Democrat,Strong Democrat,Hillary Clinton,86001,Arizona,Master's degree,No,White,Yes,14
170376586,0.257880560404351,I am sure I voted,Definitely the rightful winner,Someone else,1994,26,25 - 34,Male,Married,Full-time,"$120,000 - $149,999",Independent,Independent,Gary Johnson,37209,Tennessee,Bachelor's degree,No,Hispanic/Latino/Chicano/a,Yes,14
302001148,1.08440614462271,I am sure I voted,Definitely the rightful winner,Joe Biden,1984,36,35 - 44,Male,Married,Full-time,"$100,000 - $119,999",Democrat,Strong Democrat,Hillary Clinton,75072,Texas,Bachelor's degree,No,White,Yes,14
193978513,0.754730697415489,I am sure I voted,Definitely the rightful winner,Joe Biden,1999,21,18 - 24,Male,Never married,Student,"$70,000 - $79,999",Other,Independent,Did not vote for President,7666,New York,Some college,No,White,Yes,14
447644890,1.50680583059354,I did not vote in the election this November,Definitely the rightful winner,NA,2001,19,18 - 24,Male,Never married,Student,"$30,000 - $39,999",Republican,Not very strong Republican,Did not vote for President,21222,Maryland,High school diploma or the equivalent (GED),No,Black or African American,No,14
179124871,1.41900612782531,I did not vote in the election this November,Definitely the rightful winner,NA,1973,47,45 - 54,Female,Separated,Permanently disabled,"$20,000 - $29,999",Democrat,Not very strong Democrat,Did not vote for President,78223,Texas,High school diploma or the equivalent (GED),No,Hispanic/Latino/Chicano/a,No,14
186541516,0.657174334428815,I am sure I voted,Definitely the rightful winner,Joe Biden,1964,56,55 - 64,Female,Widowed,Permanently disabled,"$10,000 - $19,999",Democrat,Not very strong Democrat,Did not vote for President,81501,Colorado,High school diploma or the equivalent (GED),Yes,Hispanic/Latino/Chicano/a,Yes,14
168806422,1.36985314116322,I am sure I voted,Definitely not the rightful winner,Donald Trump,1957,63,55 - 64,Male,Married,Full-time,"$70,000 - $79,999",Independent,Lean Republican,Donald Trump,6776,Connecticut,Some college,No,White,Yes,14
417535510,1.41900612782531,I did not vote in the election this November,Definitely the rightful winner,NA,1972,48,45 - 54,Female,Never married,Permanently disabled,"Less than $10,000",Independent,Not sure,Did not vote for President,11207,New York,High school diploma or the equivalent (GED),Yes,Hispanic/Latino/Chicano/a,No,14
6189667,0.166763492667271,I am sure I voted,Probably the rightful winner,Someone else,1979,41,35 - 44,Male,Never married,Full-time,Prefer not to say,Independent,Independent,Jill Stein,20876,Maryland,Bachelor's degree,No,Asian/Pacific Islander,Yes,14
158316364,1.0267463272274,I am sure I voted,Probably not the rightful winner,Donald Trump,1950,70,65 - 74,Female,Widowed,Retired,Prefer not to say,Independent,Not sure,Did not vote for President,3054,New Hampshire,High school diploma or the equivalent (GED),No,White,Yes,14
130414576,1.01928813410981,I am sure I voted,Definitely the rightful winner,Joe Biden,1967,53,45 - 54,Female,Domestic / civil partnership,Part-time,"$80,000 - $99,999",Democrat,Strong Democrat,Hillary Clinton,20715,Maryland,High school diploma or the equivalent (GED),No,Black or African American,Yes,14
362889040,1.23751454023264,I am sure I voted,Probably the rightful winner,Donald Trump,1947,73,65 - 74,Female,Widowed,Retired,"$30,000 - $39,999",Republican,Strong Republican,Donald Trump,25437,West Virginia,High school diploma or the equivalent (GED),No,White,Yes,14
216519925,1.04040931715697,I am sure I voted,Definitely the rightful winner,Joe Biden,1996,24,18 - 24,Male,Married,Full-time,"$20,000 - $29,999",Other,Lean Democrat,Hillary Clinton,81004,Colorado,Some college,No,White,Yes,14
59198680,0.707899462447328,I did not vote in the election this November,Definitely the rightful winner,NA,1978,42,35 - 44,Male,Never married,Permanently disabled,"$20,000 - $29,999",Independent,Independent,Did not vote for President,53520,Wisconsin,High school diploma or the equivalent (GED),No,White,No,14
179109727,1.32043237156008,I am sure I voted,Definitely the rightful winner,Joe Biden,1963,57,55 - 64,Male,Domestic / civil partnership,Part-time,"$60,000 - $69,999",Democrat,Strong Democrat,Hillary Clinton,33852,Florida,High school diploma or the equivalent (GED),No,Black or African American,Yes,14
405087250,0.750389437699369,I did not vote in the election this November,Definitely not the rightful winner,NA,1994,26,25 - 34,Female,Domestic / civil partnership,Homemaker,"$40,000 - $49,999",Republican,Strong Republican,Did not vote for President,68752,Nebraska,Some college,No,White,No,14
208138489,0.662496985985485,I am sure I voted,Definitely the rightful winner,Joe Biden,1991,29,25 - 34,Female,Never married,Full-time,"$30,000 - $39,999",Democrat,Not very strong Democrat,Did not vote for President,35660,Alabama,Bachelor's degree,No,Black or African American,Yes,14
196465825,0.43005710187163,I did not vote in the election this November,Definitely the rightful winner,NA,1962,58,55 - 64,Male,Divorced,Full-time,"$80,000 - $99,999",Democrat,Not very strong Democrat,Did not vote for President,60619,Illinois,Master's degree,No,Black or African American,Yes,14
213757678,0.226087524686873,I am sure I voted,Definitely not the rightful winner,Someone else,1976,44,35 - 44,Female,Married,Homemaker,"$70,000 - $79,999",Independent,Independent,Donald Trump,79912,Texas,Master's degree,Yes,Hispanic/Latino/Chicano/a,Yes,14
449879860,1.70039547549998,I did not vote in the election this November,Probably the rightful winner,NA,2002,18,18 - 24,Male,Never married,Student,"$150,000 - $199,999",Independent,Independent,Did not vote for President,11769,New York,Did not graduate from high school,No,White,No,14
177751780,0.526169870334992,I am sure I voted,Definitely the rightful winner,Joe Biden,1999,21,18 - 24,Male,Never married,Full-time,"$30,000 - $39,999",Other,Independent,Did not vote for President,55108,Minnesota,Some college,No,Black or African American,Yes,14
60188914,0.250728723712965,I am sure I voted,Probably the rightful winner,Someone else,1975,45,45 - 54,Female,Never married,Full-time,"$80,000 - $99,999",Independent,Lean Democrat,Jill Stein,61614,Illinois,Bachelor's degree,No,Black or African American,Yes,14
211715158,2.15228812299561,I am sure I voted,Definitely not the rightful winner,Joe Biden,1969,51,45 - 54,Female,Married,Homemaker,"$20,000 - $29,999",Not sure,Not sure,Did not vote for President,90221,California,Did not graduate from high school,No,Hispanic/Latino/Chicano/a,Don't know,14
6898996,1.13834541911619,I am sure I voted,Probably the rightful winner,Donald Trump,1942,78,75 - 84,Female,Divorced,Retired,"$70,000 - $79,999",Republican,Not very strong Republican,Donald Trump,63801,Missouri,High school diploma or the equivalent (GED),No,White,Yes,14
414448678,0.80436026735435,I am sure I voted,Definitely the rightful winner,Joe Biden,1993,27,25 - 34,Female,Domestic / civil partnership,Full-time,"$100,000 - $119,999",Democrat,Strong Democrat,Hillary Clinton,84070,Utah,Master's degree,No,White,Yes,14
213328243,0.365119179562931,I did not vote in the election this November,Probably not the rightful winner,NA,1994,26,25 - 34,Male,Never married,Part-time,"$40,000 - $49,999",Republican,Not very strong Republican,Gary Johnson,78745,Texas,Some college,No,White,Yes,14
203950480,0.983796755310312,I did not vote in the election this November,Definitely the rightful winner,NA,1967,53,45 - 54,Female,Married,Full-time,"$30,000 - $39,999",Independent,Lean Democrat,Did not vote for President,70808,Louisiana,Bachelor's degree,No,Asian/Pacific Islander,No,14
409941088,1.32043237156008,I am sure I voted,Definitely the rightful winner,Joe Biden,1963,57,55 - 64,Male,Never married,Retired,Prefer not to say,Democrat,Strong Democrat,Hillary Clinton,20009,District of Columbia,High school diploma or the equivalent (GED),No,Black or African American,Yes,14
126368122,0.957628126565533,I am sure I voted,Definitely the rightful winner,Joe Biden,1979,41,35 - 44,Female,Married,Homemaker,"$200,000 - $249,999",Democrat,Not very strong Democrat,Hillary Clinton,15237,Pennsylvania,Bachelor's degree,No,White,Yes,14
414294352,1.2589018373103,I am sure I voted,Definitely not the rightful winner,Donald Trump,1966,54,45 - 54,Female,Divorced,Homemaker,Prefer not to say,Republican,Strong Republican,Donald Trump,24441,Virginia,Associate's degree,No,White,Yes,14
322599430,1.02128076705859,I am sure I voted,Definitely the rightful winner,Joe Biden,1992,28,25 - 34,Male,Married,Full-time,"$80,000 - $99,999",Independent,Lean Democrat,Did not vote for President,3054,New Hampshire,Bachelor's degree,Yes,Hispanic/Latino/Chicano/a,Yes,14
161382238,0.657598398637343,I am sure I voted,Definitely the rightful winner,Joe Biden,2000,20,18 - 24,Female,Never married,Student,Prefer not to say,Democrat,Strong Democrat,Did not vote for President,63125,Missouri,Some college,No,White,Yes,14
142632154,1.19988728711961,"I usually vote, but didn't this time",Probably the rightful winner,NA,1980,40,35 - 44,Female,Married,Full-time,Prefer not to say,Democrat,Strong Democrat,Did not vote for President,3060,New Hampshire,Associate's degree,Yes,Hispanic/Latino/Chicano/a,Yes,14
205983454,1.40490491367285,I am sure I voted,Definitely not the rightful winner,Donald Trump,1971,49,45 - 54,Female,Divorced,Full-time,"$80,000 - $99,999",Independent,Lean Republican,Donald Trump,45122,Ohio,Some college,No,White,Yes,14
212002876,0.616905204748786,I am sure I voted,Probably the rightful winner,Someone else,1993,27,25 - 34,Female,Married,Full-time,Prefer not to say,Not sure,Not sure,Donald Trump,46205,Indiana,Some college,Yes,White,Yes,14
208626616,0.842551552123792,I did not vote in the election this November,Probably not the rightful winner,NA,1994,26,25 - 34,Female,Separated,Temporarily laid off,"$20,000 - $29,999",Republican,Not very strong Republican,Did not vote for President,3151,Georgia,High school diploma or the equivalent (GED),No,White,No,14
179285761,0.823664964414184,I am sure I voted,Definitely the rightful winner,Joe Biden,1989,31,25 - 34,Female,Never married,Permanently disabled,"Less than $10,000",Independent,Independent,Did not vote for President,48453,Michigan,Bachelor's degree,No,White,Yes,14
339874714,1.61382216021986,"I thought about voting this time, but didn't",Probably not the rightful winner,NA,1992,28,25 - 34,Female,Married,Homemaker,"$20,000 - $29,999",Democrat,Not very strong Democrat,Did not vote for President,78550,Texas,Some college,No,Hispanic/Latino/Chicano/a,No,14
138394138,1.01861494826463,I am sure I voted,Definitely not the rightful winner,Donald Trump,1963,57,55 - 64,Male,Never married,Unemployed,Prefer not to say,Independent,Independent,Donald Trump,80741,Colorado,High school diploma or the equivalent (GED),Yes,White,Yes,14
387364720,0.931164841255109,I am sure I voted,Definitely not the rightful winner,Donald Trump,1981,39,35 - 44,Female,Never married,Full-time,"$30,000 - $39,999",Independent,Lean Republican,Did not vote for President,93905,California,Some college,Yes,Hispanic/Latino/Chicano/a,Yes,14
178522687,1.54356280016253,I did not vote in the election this November,Probably the rightful winner,NA,2001,19,18 - 24,Male,Never married,Full-time,"Less than $10,000",Not sure,Not sure,Did not vote for President,15701,Pennsylvania,High school diploma or the equivalent (GED),No,White,No,14
406288786,0.948883555659393,I am sure I voted,Probably the rightful winner,Joe Biden,2002,18,18 - 24,Female,Never married,Part-time,"$10,000 - $19,999",Independent,Lean Democrat,Did not vote for President,15147,Pennsylvania,High school diploma or the equivalent (GED),No,Multi-racial,Yes,14
305297920,0.957628126565533,I am sure I voted,Definitely the rightful winner,Joe Biden,1980,40,35 - 44,Female,Married,Full-time,"$80,000 - $99,999",Independent,Lean Democrat,Hillary Clinton,1523,Massachusetts,Bachelor's degree,No,White,Yes,14
201308077,1.04622394384049,"I thought about voting this time, but didn't",Probably the rightful winner,NA,1987,33,25 - 34,Male,Never married,Temporarily laid off,"Less than $10,000",Independent,Independent,Did not vote for President,28906,North Carolina,Some college,No,White,Yes,14
